Plant_1,Plant_2,Plant_3,Plant_4,Plant_5,Plant_6,Plant_7,Plant_8,Plant_9,Plant_10,Plant_11,Plant_12,Plant_13,Plant_14,Plant_15,Plant_16,Plant_17,Plant_18,Plant_19,Plant_20
0,63.945444072234,31.0896143926813,52.7465705422593,39.8005996517692,123.000869135506,7.50340103809079,29.2664900668533,21.1865657903374,0.000472284677127425,27.857680820278,5.74075979760657,9.12491751353529,5.53433126990789,3.03810526845302,0.000310910076943027,4.87958815699593,37.4325868505659,0.000424803772651542,0.000612202005281108
0,61.6662647041444,30.1346502567978,51.781236933809,34.4273778929651,122.409362332172,6.65143098465936,33.4528303170299,18.248902003473,0.000468837492221273,30.5309234360917,5.68539261390836,8.07549067142831,5.49978459329335,3.22009965195046,0.000266591757159795,4.5926410227124,37.9600327072135,0.000327170447600802,0.000374630801582303
0,65.8762159122534,34.1382888695843,60.5522228296745,40.0876094120367,126.758705320169,7.04692887653136,34.0068096688795,20.9625070391486,0.00100093787490708,29.0496513013387,5.77861306014218,8.71016969344682,6.17223503640975,2.86426722921873,0.000415590034999636,4.6230287661247,39.4412858675049,0.000697894920664387,0.000258969315567852
0,59.0643805811286,28.3437201067648,56.6994872823283,35.8241779658916,140.335388678067,6.64584905320049,32.1523599958267,18.5920003050501,0.000689900918202118,30.4637025684629,4.8389169685354,9.25668379094829,5.73932192683046,3.31944765384286,0.000523538926017706,4.43186299921577,36.8217689413969,0.000637596952568577,0.000721969389832787
0,59.2520552673216,31.9715760310176,56.613170635158,41.9203714611975,130.855644915448,6.77196832726808,33.4173282886161,20.8481032201961,0.000355852854249534,30.0275762572013,5.21951216103085,8.79039071998444,5.810571491428,3.0733623771448,0.000260317297496615,4.37805560871629,39.9853728603245,0.000276322692259211,0.00052519160962955
0,60.7627183353963,34.516091899785,55.8195504968939,40.6831120383583,134.21174177501,6.95468598684831,34.0837992467457,18.8886669856945,0.000654646918440458,31.6659804949178,5.8681894680822,8.79334590196664,6.2373574110289,3.29968433173049,0.000399835070536193,4.19986482111409,38.9181241956585,0.000293492808261084,0.000385907920478249
0,61.2651642983856,30.4209582796849,61.0453717328635,40.8304266622079,133.608500324271,6.45002039108188,31.2617637439814,20.1579071382203,0.000915129684710147,30.299228337508,5.73291461100461,9.34249045911268,5.63184693322262,2.83945877627856,0.000259444182293601,4.72490596896012,36.6230335084733,0.00071272407675955,0.000531014124368666
0,59.3637533947045,29.798375937428,60.8607564405463,38.6907095278563,127.245443152919,6.66503490773173,30.5711536987361,20.6667377640852,0.00065928398857115,31.8250745007094,5.13512542969996,8.47223426045086,5.66427746520451,3.07331682671984,0.000384095192684315,4.77797435218769,38.1274161170247,0.000416464048593199,0.000286515055429872
0,66.967525347981,29.0460001134773,57.63812088881,41.536311028964,129.799192381675,6.59060386007359,28.8727515893975,18.2229831269819,0.00100705999919452,30.7673764152185,5.33536080227869,7.80263020435869,5.4128995704877,3.40895987234646,0.00049623604000029,4.68584716262146,40.8556570716573,0.000264927759489875,0.000258943425448465
0,56.4066716172025,32.7193648112509,51.7068276809153,37.5538391401079,119.802487535507,6.35102822142696,31.9435823204596,19.8476215218139,0.000770523024441384,30.334233334848,5.24936123641569,8.07633342674518,5.5003180827218,3.44826896987859,0.000350980881693449,4.86948885799343,42.0328890142038,0.000604676613552709,0.000239538108009439
0,66.1621618381493,30.1187250767963,58.1770708195241,37.582342075511,135.383329472156,7.04068209806419,30.1242477059898,18.2330094848616,0.00046808108278634,29.8748948893732,5.2470292121123,8.91553889912122,5.7074954333241,3.1609416291968,0.000513375831128203,4.56224975384401,40.8148244294564,0.000266191272718533,0.000390312752232977
0,65.9243026308487,31.3208834493133,52.5026597641392,37.9500925014937,137.223358431027,6.72846045445368,32.8584762722409,19.9739891465877,0.000525534559301365,26.9630320955301,5.56227823515725,8.7356328907065,6.18879155284639,2.84035455370889,0.000297124789876872,4.3686072034183,37.9390518714396,0.000883302576817253,0.000299796218202172
0,57.6633676937471,31.9573338774119,55.6519147466574,39.0224134568898,132.368196896422,7.08169036374718,30.3981118991326,17.7535063538061,0.000751764685755965,31.7318036816751,5.4261541834851,8.0825421136498,5.86263632115083,2.81914720119484,0.000297540916365247,4.35056302666498,36.2864356799263,0.000330840039765724,0.000443179342157266
0,55.0301724708657,32.5123579646666,58.5168672212931,36.5412558794671,138.124974894813,7.10904622630874,29.2567748990153,20.7857825573216,0.00036484798207736,27.8847307159873,5.13613672378561,8.48389759243524,5.68775929953416,2.97964506768493,0.000248210191249163,4.4451334119832,41.980976505892,0.000316108533383751,0.000835486427864665
0,59.4018312555217,32.7857858128928,51.5935913986208,40.4390142120553,134.796736838237,6.32084211523674,31.3819880039038,20.6777122963832,0.0010722015941112,29.6712157853771,5.93512449326562,8.34198232254504,5.09055285465116,3.06156767557376,0.000258405102949327,4.84444820396298,39.746700586513,0.000602415371015538,0.00029259632072069
0,57.7861192618039,31.7825522850088,55.5264884762871,41.312852381259,119.640938795638,6.86335207173018,34.2081966191326,19.8913446256222,0.000675771422232445,29.7802284812999,5.2677287021566,7.84590204118676,5.97622777136883,3.29355208473473,0.000337462859726065,4.10680506604988,40.069993324692,0.000479316250456792,0.000294403114166323
0,58.9504580876398,30.7119837686084,52.7307946835302,35.8749271906527,129.667376566715,6.31927406172703,29.4795422183832,20.476389434903,0.000555722745843129,28.7300281559398,5.69107334041455,9.09259796333826,5.28099698735025,2.991757314349,0.000228531360571462,4.63166464644167,38.990274184482,0.000285274394581291,0.000321425407801516
0,57.6213761365306,33.5947922697107,54.9066175829794,35.9877845812025,121.523585515122,7.0486916475042,34.2396265806109,18.679953494926,0.000747199383662467,32.00000298007,5.91616499488923,8.04986462632267,5.30882500806972,3.21186972240471,0.000267063369398688,4.7604469307665,38.7530537092987,0.000407809094990576,0.000405630895059194
0,61.4071301165135,30.39511768577,50.6823837914156,39.3163709516965,121.747249620924,7.39009118021588,29.0042474062076,20.0769281681554,0.000638951892367133,30.0165252978002,5.44108044448886,9.11589027339785,6.11515144147575,2.99986391917828,0.000230856766951375,4.42104428898644,36.2450589563852,0.000627947559179933,0.000262344538689654
0,57.9275660555045,31.5136210151935,60.7864211825699,40.6292044659319,125.298907993831,7.37039856546967,31.8176069155002,19.8331586073358,0.000424587090956934,30.7960978148835,5.89027870112948,8.3167417258833,5.7496420400465,2.89867185488712,0.000233476324293928,4.56296539486118,36.9462050105852,0.000283717412814484,0.000542091954359504
0,60.7065103323595,33.5429917064537,58.334106751562,37.7489344461386,133.223472815145,6.91291555677388,31.9073971848679,20.3305119124627,0.000763763300209614,31.8426806291261,5.83964499574414,9.11253242212769,5.2563643850829,3.39063468497666,0.000285719830637752,3.97729979126063,35.5661084118938,0.000844352656797028,0.000411045203331897
0,57.4899196991918,34.1219246542808,52.3268543555175,39.6054852118045,118.727534571612,7.64627952543135,33.9291635451294,19.3821039996963,0.000380484019544653,30.3879165078921,5.51633158763636,8.95227015042941,5.26917009481364,3.44541985941552,0.000292421674723304,4.85225379660104,37.3511079004913,0.000239049431294315,0.000736575572205986
0,59.9886484882507,30.7479105856101,60.2180391680225,36.5697402748685,140.210997012212,7.3222754171367,33.1236458371625,18.4653103355805,0.000691084134803375,29.1468595221388,5.51105151656339,8.21518166511127,6.13771300826481,2.83345740334959,0.000312388555843697,4.13577317708666,42.6023798855041,0.000621106331211431,0.000258787993783715
0,60.4226268922903,31.9799250571519,58.9703508905988,36.1412603864383,121.10518596863,7.17615721230031,32.8634131597283,18.0415325618797,0.000355874512695266,31.6798297602318,5.32103833810926,8.28830586720101,5.71762334227429,2.87739714721534,0.000186988759278186,4.04922436539398,36.7655755994875,0.000523679154926922,0.000313123440077622
0,62.6725611636179,31.7539460381034,58.6224068944169,35.0973183597087,122.721786413343,6.32950427640039,30.6550061254427,20.0971612848583,0.000893471800985214,31.6236162365237,5.28859424416997,9.43078596332734,5.95796735208647,3.41523807930634,0.000265905799917601,4.76954225409053,39.3731560888253,0.000413013139300845,0.000487277081013561
0,66.915402735087,33.5882800616151,52.1900279421177,37.100936857636,117.518124660691,6.29308399862584,28.7669225536343,20.9574619053629,0.00091086802650391,30.3303922049627,4.94853642910678,9.38648927941883,5.67955190345591,3.14645470814982,0.000218559681845302,4.65820908399256,38.4199854410223,0.00033245492433591,0.00024803800257347
0,59.465314101184,33.1170879139236,61.4542607801099,34.4105613270936,140.47020499523,6.35315999984852,29.8982807544628,18.4289854303113,0.00039352317768304,27.0180551440238,5.77900957816514,7.78852704450213,5.96336966764939,3.25341608391432,0.000211584487965055,4.85013358080907,40.8703904310411,0.000422433365816714,0.000604142018238564
0,60.1859316562511,33.2682350667114,51.1120929084748,36.5037531371725,116.494887897147,6.62172293906959,30.7690690577217,18.7815103774109,0.000987277040826694,29.0152972251704,5.17989652918321,9.02628890908925,5.27876403157677,2.82987117599431,0.000384719336509359,4.79170644291978,42.7136263620545,0.000665716026383632,0.000420693012074048
0,56.3087357101168,32.766195935079,59.0588142392281,41.011636248494,122.266648139851,6.53608174509223,31.1947945434494,18.855343666108,0.000313168230587444,27.8965759693578,5.76543022902639,8.34787335527374,5.43895608028095,3.04430677379079,0.000334961474812663,4.8273770594289,37.4957077684186,0.000592269691986822,0.000429114820457518
0,62.7177371133303,30.1259654541903,53.1071813014869,36.8681696052762,140.116404397996,6.89260099435494,33.0096988408058,17.8816928227504,0.000572814606286262,28.8530746850532,5.17651161174903,8.98640352664392,6.12968646634961,3.44951217036733,0.000268504442169153,4.65648960146305,36.8889747285815,0.00045183072982133,0.00049289602249361
0,66.1489589302165,29.7054566497159,57.6097464924392,40.2523013370752,125.622691992118,6.35976004624961,28.9725008167475,18.8783493408662,0.000560683358287527,29.6775865535321,4.84222267641384,8.73261613703683,5.5286605835455,2.95823448206069,0.000292606209719026,4.67417337508538,41.2791648145019,0.000307283920893271,0.000338692806307765
0,55.5336422712657,31.5133714588188,58.6764628421501,40.5086856958709,124.056159953664,7.23445943941645,31.4729899537739,18.6624090256428,0.000382289276321288,29.301978466106,5.35406035481664,7.97722124459401,5.39136338834708,2.94236412790922,0.000353203022177066,4.6031123171085,41.989258187694,0.000563424136734039,0.000432090047831806
0,58.290520179212,29.8016444447585,59.8187749665427,35.5266145665366,136.025943250536,6.42782797435706,32.3140506302558,17.7544876301257,0.000417811796358286,29.4147945688393,5.31173986284892,8.77563124366562,5.85022739511685,3.1461777585789,0.000311681956492932,4.22525528362611,37.4362816031276,0.000545279717585906,0.000306210474096004
0,65.3298287605603,30.7909970982081,56.5374675378438,37.5933866244252,137.694979897806,7.08631355538242,33.2559804829176,20.6256758989165,0.000608115221294782,26.6710813999648,5.83338467405869,8.64470923380434,5.33197134558889,3.26263020754073,0.000556618881931488,4.79812011008933,43.2367209360905,0.000411015116120144,0.000564121884548403
0,60.5887898469118,28.4417568371979,60.3865706242367,36.5747918875078,128.957904245525,7.15920753822171,32.9584249087329,17.8090764268236,0.000649894526475153,30.7666296999704,5.11553625597598,8.86335739665792,5.70699000625062,3.41891708791681,0.000299367189597741,4.02673153864941,40.9547574128325,0.000524723886797914,0.000648152975576917
