Animal_1,Animal_2,Animal_3,Animal_4,Animal_5,Animal_6,Animal_7,Animal_8,Animal_9,Animal_10,Animal_11,Animal_12,Animal_13,Animal_14,Animal_15,Animal_16,Animal_17,Animal_18,Animal_19,Animal_20,Animal_21,Animal_22,Animal_23,Animal_24,Animal_25,Animal_26,Animal_27,Animal_28,Animal_29,Animal_30,Animal_31,Animal_32,Animal_33,Animal_34,Animal_35,Animal_36,Animal_37,Animal_38,Animal_39,Animal_40,Animal_41,Animal_42,Animal_43,Animal_44,Animal_45,Animal_46,Animal_47,Animal_48,Animal_49,Animal_50
11.5708653482202,9.62881992463982,8.01624400645093,13.9556035054614,11.0657033714626,10.0999841974957,13.1126839335726,11.4418932766207,9.88763849968955,11.3430795561697,10.1386000621254,13.8215300915239,12.4092338874383,14.0890445715892,5.78382499863316,5.82902474051241,8.4360103301045,11.1759092680781,12.7401629173776,11.1759092694377,5.77615446210648,5.55374773345499,15.1658914881084,14.9270918660194,14.9270918660194,10.6025818689059,6.09211354438818,3.33950569853287,10.602581869483,37.4328977606729,4.72320808450498,20.5749323840268,6.42787971176698,6.03864061529287,7.85453540247088,4.72320808450498,6.03864061529287,4.72320808450498,4.04402213075698,6.03864061529287,4.72320808450498,4.72320808450498,4.72320808450498,5.29202800619414,6.03864061529287,4.72320808450498,4.72320808450498,4.72320808450498,4.72320808450498,6.42787971176698
11.6810849713453,9.23760051103757,7.69705118418618,13.2960644818089,10.3011780355318,9.9224337693522,12.612529642295,11.1236709708258,9.33117262994086,12.0922455060203,9.7515291827448,13.3648992010833,12.2071337486999,13.6238804617949,5.23665106224291,5.79752543496187,7.80930643736673,10.5637736716448,12.5483057621081,10.5637736717619,5.92394235662416,4.89409564894779,16.2826942193626,14.7236880849061,14.7236880848123,10.2836364471499,5.9597982579534,3.22872490514336,10.2836364471496,37.9602992990163,4.56658438901355,20.3151936066396,6.23142541828963,6.75234494016315,6.92181162096086,4.56658438901355,6.75234494016315,4.56658438901355,3.67444493164819,6.75234494016315,4.56658438901355,4.56658438901355,4.56658438901355,5.26231861779375,6.75234494016315,4.56658438901355,4.56658438901355,4.56658438901355,4.56658438901355,6.23142541828963
12.1819862980848,9.99615685763475,8.6470547114439,14.432592999529,11.5068509038099,10.4311948679443,13.773982732615,11.7397246674822,10.6254773887785,11.7423743510687,11.0045112654087,14.2662666276579,12.7793527821366,14.54231860212,5.78422727040319,6.06146207863842,8.80279942376737,12.059708858565,13.2117431469065,12.0597088593076,6.34599865332178,5.53813401981491,15.7913915340974,15.4057972295002,15.4057972295002,11.7591130276493,6.21298392686017,3.44419481333585,11.7591130271372,39.4417014575439,4.87109095579622,21.2363921207332,6.99948180204317,6.93508070135766,7.83254918456527,4.87109095579622,6.93508070135766,4.87109095579622,3.91081924577743,6.93508070135766,4.87109095579622,4.87109095579622,4.87109095579622,5.8872361440368,6.93508070135766,4.87109095579622,4.87109095579622,4.87109095579622,4.87109095579622,6.99948180204317
12.3245195543379,9.4011125704013,8.01246730306731,14.567172779156,11.1289027771264,10.7526873123559,13.7812397175939,12.3472727716468,9.836073758084,12.1336929578958,10.197866739775,14.8576404117751,13.6558382947774,15.0777957229128,5.28543279705758,5.73261136983204,8.01714068161073,11.1524376746138,13.9343844450102,11.1524376765869,5.75439982861113,5.01785921074977,16.3241977964781,16.5170415466408,16.5170415466408,10.88067297779,5.50665969708313,3.1279468292326,10.8806729786587,36.8222924803216,4.42398343008489,22.9414253502995,6.07504596435879,6.5469621148148,7.09686282561335,4.42398343008489,6.5469621148148,4.42398343008489,3.724145497049,6.5469621148148,4.42398343008489,4.42398343008489,4.42398343008489,5.49392125412504,6.5469621148148,4.42398343008489,4.42398343008489,4.42398343008489,4.42398343008489,6.07504596435879
12.248996870203,9.5648337340327,8.42348987682744,14.4006544499163,11.3315890422439,10.4792072316631,13.779386483213,11.9086608471752,10.3760528891778,11.9769279118301,10.7530854162632,14.5856078053398,12.9989534248907,14.8100645418785,5.61277126831135,5.87570702687927,8.74585742370895,11.7792487513311,13.3758542128782,11.7792487513689,6.06225032933829,5.49283339630111,16.1213626778472,15.6930915089592,15.6930915089592,11.1974257800856,5.70580278679185,3.14428632085024,11.1974257800925,39.9856331776694,4.44669206273356,21.7434686195325,6.64924709129033,6.80200640078391,7.7680139482398,4.44669206273356,6.80200640078391,4.44669206273356,3.79385424025448,6.80200640078391,4.44669206273356,4.44669206273356,4.44669206273356,5.5582988594332,6.80200640078391,4.44669206273356,4.44669206273356,4.44669206273356,4.44669206273356,6.64924709129033
12.5674015764426,9.37194538236395,8.43645030823195,14.5477578474631,11.3372328728425,10.6722588993403,13.8577179412262,12.0566535430648,10.3606010438764,12.5707553449193,10.7529911666477,14.7788637145393,13.2883467846027,15.0119021004051,5.39874549768243,6.18251451763277,8.77977214725165,11.7536865206097,13.7116294462125,11.7536865207081,6.27316348673225,5.08596561357614,16.9189547420869,16.0445835837321,16.0445835837321,11.2512482871268,6.10977574757521,3.22402257034139,11.2512482869566,38.918524030729,4.55942627297672,22.2267780129138,7.01448137266806,6.93297918104815,7.19267063942766,4.55942627297672,6.93297918104815,4.55942627297672,3.86206297645234,6.93297918104815,4.55942627297672,4.55942627297672,4.55942627297672,5.95501033564024,6.93297918104815,4.55942627297672,4.55942627297672,4.55942627297672,4.55942627297672,7.01448137266806
12.4054206033856,9.93031715602631,8.53455802047079,14.8513277652595,11.7027225864357,10.6207908168617,14.0201294408383,12.0745062170839,10.5783898581301,12.0331389254382,10.9018565789561,14.7721824079159,13.2366144700629,15.0078517804351,5.53874792866107,5.73511062867342,8.68515400787651,12.0291466988502,13.5877922059701,12.0291466991235,5.88898647858495,5.36407551619057,16.2750426871252,16.0023374651447,16.0023374651447,11.6304478169073,6.05388884705479,3.23834231388746,11.6304478172505,36.6232929527757,4.57990902290852,22.1628684933755,6.46202391322522,6.42708504640123,7.58622141015417,4.57990902290852,6.42708504640123,4.57990902290852,3.67499653914426,6.42708504640123,4.57990902290852,4.57990902290852,4.57990902290852,5.39674063708643,6.42708504640123,4.57990902290852,4.57990902290852,4.57990902290852,4.57990902290852,6.46202391322522
12.312424722237,9.90511335314757,8.33735026816622,14.1595061860683,11.1842444847792,10.2065412311225,13.5729468637737,11.6357362607746,10.3364875208551,12.4958858678277,10.6399430775952,14.1246553613306,12.6789830817962,14.3564150896454,5.56966569786839,5.7486469000747,8.36393545736652,11.7379023867517,13.0164429270907,11.7379023867414,5.75259286848725,5.44495905472006,16.8996829093996,15.30114340065,15.30114340065,11.4725936602713,5.644296817437,3.14036304797179,11.4725936601331,38.1278002118818,4.44145101028263,21.1776886759469,6.32831848159124,6.28511351924808,7.70076020012477,4.44145101028263,6.28511351924808,4.44145101028263,3.74625196263116,6.28511351924808,4.44145101028263,4.44145101028263,4.44145101028263,5.42492999577823,6.28511351924808,4.44145101028263,4.44145101028263,4.44145101028263,4.44145101028263,6.32831848159124
12.2459728230359,9.59869838265235,8.30266855046214,14.1197567723123,10.9682425406328,10.2935464715354,13.5859876243153,11.747548614646,10.2781753436094,12.3252762036539,10.5427584058588,14.4598275773076,12.9515267424593,14.7367939890669,5.37732127599973,5.99633665063696,8.66074797056155,11.6736974696737,13.2699875806225,11.6736974694183,5.73798161485343,4.93957395157463,16.5689325261123,15.6447769760106,15.6447769760106,11.1083970248439,6.00620550382827,3.47926156933993,11.1083970248727,40.8561533076807,4.92055590430327,21.570412415338,6.22760726868326,5.98149468923926,6.9857998055945,4.92055590430327,5.98149468923926,4.92055590430327,3.7057373978102,5.98149468923926,4.92055590430327,4.92055590430327,4.92055590430327,5.19251971385417,5.98149468923926,4.92055590430327,4.92055590430327,4.92055590430327,4.92055590430327,6.22760726868326
11.6599236498487,9.45638739786822,7.83785360011821,13.2812508796345,10.4793199092652,9.7507964915402,12.7349145489674,11.0039112371495,9.61587957412139,12.0218025085551,9.99245804665516,13.373479923103,11.97071609777,13.5960768787164,5.32521147119819,5.95866499507948,8.14338137634529,10.9110449530037,12.3946447818876,10.9110449528485,5.88388303889449,5.21654453707536,16.1322197970241,14.4427473793016,14.4427473793016,10.4838501978008,5.55937402955025,2.99426627160468,10.4838501980892,42.0332399942949,4.23477530018483,19.982779420367,6.60917584850644,6.49968743876106,7.37774058255444,4.23477530018483,6.49968743876106,4.23477530018483,3.56496408388806,6.49968743876106,4.23477530018483,4.23477530018483,4.23477530018483,5.26245685165506,6.49968743876106,4.23477530018483,4.23477530018483,4.23477530018483,4.23477530018483,6.60917584850644
