Plant_1,Plant_2,Plant_3,Plant_4,Plant_5,Plant_6,Plant_7,Plant_8,Plant_9,Plant_10,Plant_11,Plant_12,Plant_13,Plant_14,Plant_15,Plant_16,Plant_17,Plant_18,Plant_19,Plant_20
0,1.53245313973419,0.788901371793669,1.41806770427408,0.963279828414554,3.22733559266313,0.178327927929494,0.792431454257951,0.494041017945893,6.73715851908911e-05,0.73469741224376,0.137590978959376,0.217908479629455,0.144362245066807,0.0818088019787916,8.66824314984538e-05,0.114508744027642,0.996080393445301,7.16780918827905e-05,0.000126484049173831
0,1.54281901014927,0.794405908062832,1.41410109713274,0.966525961534018,3.2401847854324,0.17901704279963,0.797130972289066,0.495211599159098,7.47332788787435e-05,0.73754367279928,0.138208589524973,0.218421287759111,0.144917220312889,0.0829921666432553,5.98997926347627e-05,0.115029503880321,0.99901317532111,5.58531803427121e-05,9.85955221804914e-05
0,1.5489563676947,0.793774989055212,1.42059000181559,0.966803806584969,3.21590392273735,0.179034294611252,0.795907323211117,0.495254678037557,0.000167610724335868,0.736527600382474,0.138185067482557,0.218450379854898,0.144946239829031,0.0816386046689263,0.000104376886238694,0.11445120431406,0.996675053348847,0.000126720480688435,5.74111912631499e-05
0,1.54151674962087,0.790843387602587,1.41908513659843,0.963382129536003,3.22692897524155,0.178714182653341,0.794702778063704,0.494062199660536,0.000114928926885308,0.734318255399309,0.137791366576306,0.21804116875824,0.144524788930987,0.0827751837183784,0.00011644224956877,0.114436488229981,0.998433262690507,0.000112045286554999,0.000117330483926988
0,1.5547999624369,0.796487291678973,1.42252899234693,0.972220168215796,3.23990085021298,0.180159326034513,0.802651170240014,0.499063736778541,6.21578713479611e-05,0.740684756312962,0.138985940535251,0.219859071141345,0.145786939157044,0.0830765553169576,6.17372801451286e-05,0.115301234426305,1.00339347660741,5.06836649514635e-05,0.000113260057209401
0,1.55703734927975,0.797928824309126,1.42387649196027,0.969397029817321,3.24293577712249,0.180233600410526,0.799994431812283,0.498760243611907,0.000114894477374648,0.742908403526976,0.139320016629814,0.219893602806787,0.145859605716288,0.0833772301546171,0.000119128821091199,0.115272447969521,1.00648018258521,5.6699860408778e-05,9.49666147860084e-05
0,1.54762605551955,0.794954741907577,1.41804080403815,0.965764728917907,3.22376877920012,0.179123386537674,0.798007299108979,0.496379627327084,0.000179399301595846,0.738440432963289,0.138333645113551,0.21887759166761,0.145000325732533,0.0819544135850314,7.61911049399257e-05,0.114761106190321,0.99730240719517,0.000134694618261864,0.000104230319545984
0,1.54677398754325,0.794684651727615,1.42397150993708,0.967008321687131,3.24324333933722,0.179796665101587,0.799423671927483,0.497813510521387,9.18257067703013e-05,0.74023748678799,0.138689148289196,0.21904159951195,0.145496385138163,0.083100689227106,0.000121475845982945,0.115426167510238,1.00435654017964,7.42079770741081e-05,7.52968703763187e-05
0,1.54105802735126,0.793339877428879,1.41323732787147,0.964534118063457,3.2352268119637,0.178718237270802,0.793845711121892,0.495271962480859,0.000172881204148467,0.736212167921506,0.137860303746452,0.217633408761423,0.144698832098257,0.0826888195137229,0.000143252834142083,0.114664005213692,0.999376037064338,5.00531317859705e-05,5.95435875612876e-05
0,1.54498397660758,0.796612554021392,1.42331664781242,0.96933634643627,3.25294570769917,0.179754966951285,0.799087951464659,0.49724399076805,0.000150964569554448,0.739055776698575,0.138829689810266,0.21916480791588,0.145482367760426,0.0831391807587302,8.63662022809091e-05,0.115491937823517,1.00079598212983,0.000129512839645192,5.49966433562875e-05
0,1.54188908694055,0.79551004239874,1.42389454460861,0.96406021769839,3.22291021486943,0.179285653802653,0.797583094429688,0.49579993328713,7.04515661431291e-05,0.739130143686364,0.138371837645081,0.218853838138628,0.145108246916953,0.0820912176904678,0.000130000327701254,0.114676487700872,1.00213712561111,5.34819936122198e-05,9.53313383184496e-05
0,1.5507117665252,0.795001314149954,1.4245636482258,0.969628878723216,3.22286239028775,0.179678661315532,0.799292310605289,0.4973988917521,7.05465600134369e-05,0.738709716339418,0.138516055970346,0.219229889814004,0.145356773811119,0.0814192928460513,6.96289584874867e-05,0.115029316170677,1.00399567244562,0.000154097469665444,7.04983143179752e-05
0,1.54072983804376,0.787520910109751,1.4090404675486,0.96216021733226,3.22953004461387,0.178079869150255,0.792580468205087,0.493191560217566,0.000126701104579509,0.734189040015584,0.137569081496492,0.217272622990196,0.144196586030792,0.0816460271454025,8.09161613279674e-05,0.114069082796001,0.991718180732138,7.97210997094064e-05,0.000100822156487879
0,1.54180117914347,0.793377828231076,1.4193193567941,0.963613612803517,3.25365898973133,0.17908094629528,0.794944015057125,0.494957189051865,6.20416686567186e-05,0.736332776076317,0.138161314462274,0.218520877634109,0.144965222677551,0.0820722624447549,5.40072392055613e-05,0.114757874723555,1.00086298376942,6.78063782539031e-05,0.000146259167195779
0,1.55412488176735,0.795497744163022,1.41770991192744,0.969055171668203,3.21775907503328,0.179388069412485,0.799618662932341,0.496831636641709,0.000170245723793596,0.73793782998019,0.13863129820611,0.218809072084578,0.145191678267882,0.0824463630974249,7.39860876004072e-05,0.115137887834994,1.00251194344321,0.000118727069500499,5.88339561425074e-05
0,1.53484843188611,0.790103515574313,1.41462245082824,0.961224670924295,3.2451893424162,0.178195555626317,0.793483611558226,0.492848626651148,9.5922882983002e-05,0.73366966372305,0.137718571188536,0.217404027216529,0.144355262838441,0.0825800653643024,9.2198781563461e-05,0.113977351397718,0.992675734531424,0.000108275442887245,6.34790436608949e-05
0,1.54915962653039,0.797380751244406,1.4262642340952,0.971803922713524,3.25814651528395,0.180119316567585,0.802178544195935,0.498068863551368,0.000101392751296189,0.740752087978763,0.139198239764528,0.220058044554843,0.14582173364073,0.0830687634219881,5.86024065651898e-05,0.115600168325199,1.00378831202448,6.34279961037128e-05,6.84682523717363e-05
0,1.56178442929423,0.79843529477149,1.42606195744764,0.973262856918487,3.23752476985615,0.180605209386663,0.801767306510373,0.499397561660213,0.000100873165044746,0.74299032227784,0.139465481646433,0.220495115791505,0.146162787842666,0.0835174381451397,5.99616635190509e-05,0.115827183610238,1.00972027070159,8.40081519629389e-05,0.00010061113208416
0,1.53898527131709,0.791184616482849,1.41967272397691,0.965550357414246,3.23325984662655,0.178907849594085,0.795341755768572,0.494753020281428,0.000116712038897486,0.736295256762266,0.138024834440272,0.218306566903232,0.144759380230643,0.0822767170726538,6.05655615798381e-05,0.114637418291827,0.998105661264837,0.000130348511307714,5.66021645697668e-05
0,1.53712329567803,0.789786019093615,1.4084299365761,0.962272580644848,3.24594811192381,0.178386942794246,0.794521612007894,0.49322054612914,8.11920523137804e-05,0.73317507406207,0.137714805942173,0.217422256899272,0.144296754200495,0.0820427478925665,6.14171700565739e-05,0.114230045423564,0.995619747012503,5.48616049522907e-05,0.000102151989464758
0,1.53976297845541,0.792340472590848,1.4215790212621,0.965438983518882,3.22684417114855,0.178880367124028,0.794141990051931,0.494397109989161,0.000145225646026573,0.735057142997349,0.138033540401743,0.218165819969265,0.14469167941623,0.0824865043206317,7.26695758234774e-05,0.114043021032913,0.999595440375316,0.000149774759864804,9.19531680636032e-05
0,1.54458912518814,0.79345170890783,1.42163986407466,0.964953619068357,3.2297924757364,0.179136224147787,0.797322954900155,0.495793382201675,6.3608706417309e-05,0.737010548856525,0.138252320373755,0.21864548561466,0.145019354428338,0.0831575131433275,7.40730898317334e-05,0.114937996461418,0.998512216450757,5.57750689764602e-05,0.000141475394719473
