Nectar_1,Nectar_2,Nectar_3,Nectar_4,Nectar_5,Nectar_6,Nectar_7,Nectar_8,Nectar_9,Nectar_10,Nectar_11,Nectar_12,Nectar_13,Nectar_14,Nectar_15,Nectar_16,Nectar_17,Nectar_18,Nectar_19,Nectar_20
0,0.013145015960945,0.0131637561109535,0.0131551526678252,0.0131552763957963,0.0131527501519898,0.0131714664750523,0.013158258675037,0.0131384138413684,0.00508518454515981,0.0131691611168856,0.0131835398482814,0.0131716213822872,0.0131894130160128,0.013288403860214,0.00511530140096574,0.0131088255400499,0.013152892240042,0.00516053070006573,0.00589434997308893
0,0.0131458817930144,0.0131634263418868,0.0131556832387554,0.0131558607881474,0.0131525823017232,0.0131717791390525,0.0131571392347943,0.013138414618873,0.00512231559731183,0.0131699650357501,0.0131835350073677,0.0131747639145586,0.0131898870214876,0.0132485644675381,0.00474498651022201,0.0131095199752279,0.0131523857287407,0.00469300096774137,0.00514742172643627
0,0.0131479968260393,0.0131660089683274,0.0131583023078147,0.0131580825625339,0.0131551808947913,0.0131750088602979,0.0131588724490206,0.0131425061367942,0.00613844099030845,0.013170944321388,0.013186050207771,0.0131768000396314,0.0131918549767601,0.0133054563885978,0.00538915324276688,0.0131291609062696,0.0131533680831141,0.0058217675050194,0.00455466231082215
0,0.0131456643933226,0.0131663038219737,0.0131570487476622,0.0131586322291194,0.0131553423718689,0.0131768202999712,0.0131593385118912,0.0131382906689882,0.0056631199456619,0.0131697261494404,0.0131879676723293,0.0131759221209215,0.0131952299692833,0.0132433973453236,0.00581093188475255,0.0131033843288071,0.0131522588200158,0.00570407592094534,0.00589478768230808
0,0.0131457128000482,0.0131641870424657,0.0131562281622295,0.0131572582739543,0.0131544680258394,0.0131745798997081,0.0131579117969758,0.0131418886646641,0.00465498092229949,0.0131687827801284,0.013189134807128,0.0131757980894394,0.0131950354780497,0.013261621453438,0.00474025030983639,0.013117323654334,0.0131551696930714,0.0044795357773065,0.00559598560565806
