0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00738499279050661,0.00232338232880051,0.0179846834063692,0.0081727363709645,0.00885969663224149,0.0132812658596681,0,0.0296462422737776,0,0.0116835701871897,0,0,0.0464024520734704,0.0768307280435967,0.0377000378749605,0.0175239849227052,0.108264972127384,0,0.0652285573201032,0,0.0712008687399491,0,0.0272527275648061,0.0941032754786864,0.0941032754786864,0,0.0281837898512473,0.0419562344014564,0,0,0.389830761818053,0,0,0,0,0.389830761818053,0,0.389830761818053,0,0,0.389830761818053,0.389830761818053,0.389830761818053,0,0,0.389830761818053,0.389830761818053,0.389830761818053,0.389830761818053,0
0.0244993049390709,0,0.0596909755553948,0,0.0294019601714552,0,0.104501881782447,0,0.151266186936266,0,0.215818329280284,0,0,0,0,0.05815426898698,0.359224079667722,0.409774577512674,0.216426938443437,0.409774579930608,0.236380899359864,0,0,0,0,0.501877274154001,0,0,0.501877274547055,0,0,0,0.709687247621813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709687247621813
-1.60034764873327e-21,-3.33053189802929e-22,-3.733425238003e-21,-1.76181929381732e-21,-1.8948751006072e-21,0,-6.28447801861399e-21,0,-8.15346922926326e-21,0,-8.5213897175256e-21,0,0,0,0,0,0,4.17726116197297e-17,0,4.17725750629807e-17,0,0,0,0,0,1.42035469406311e-17,0,0,1.42035461058195e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.6801429087858e-23,0,-1.22670134840374e-22,-6.40495680875991e-23,-6.75832396362753e-23,0,-1.81339597935261e-22,0,-1.76390721478372e-22,0,-6.21846441077128e-23,-8.22158708599895e-23,0,-1.67237248092736e-22,0,0,2.20450853497813e-21,1.0182459566608e-18,0,1.01824081470957e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.055817597657683,0,0,0.0617891510728254,0,0.10039348211215,0.23811518109006,0.224025984988283,0,0,0,0.0795855875217134,0.350705433554163,0.580799622768342,0,0,0,0,0.493146020440383,0,0,0,0,0.71130822688595,0.71130822688595,0,0,0,0,0,0,1.07026903402109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109806792779336,0.0345429002159743,0.267522639664493,0,0,0.197509734152823,0,0.440720726747572,0.678055308942885,0.173738531673717,0,0,0.689956919933351,0,0.560359161740314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49922944944438,0,0,0,0,0,0,0,0,0,0,0
0.041796574949912,0.0131518702082931,0.10183607667667,0,0,0.0751909565439202,0,0,0,0,0.36829398373227,0,0,0,0,0,0,0,0,0,0.403417694308605,0,0,0,0,0,0,0,0,0,0,0,0,0.9277677942082,0,0,0.9277677942082,0,0,0.9277677942082,0,0,0,0,0.9277677942082,0,0,0,0,0
0,0.0455943104039345,0,0,0,0.260707572358706,0.618367480938769,0.581707518237755,0,0,0,0,0,0,0.739618014156433,0,0,0,0,0,0,0.687910079782064,0,0,0,0,0,0,0,0,0,0,0,0,1.72295639391739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31011492703126,0,0.755537775709305,0,0.372209963836059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47208676660857,0,0,0,0,0,1.76268236253479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.745973193233864,0,0,0,0,0,0,0,0,1.18055863990544,0,0,0,0,0,0,0,0,0,0,0,0,2.75366606285257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.772652643121824,0,1.25538113603067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66417036331588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.2525466480615,2.44317515494499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.759787382422723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95694257193231,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.88208743667813,0,0,0,0,0,2.81839526532091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58789027483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.58483734992565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58789027483093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.73058581911512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.58483734992564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
